time Receptor Messenger ReceptorActive
12.74 291 23304 209
12.75 287 23296 213
12.76 286 23293 214
12.77 285 23289 215
12.78 282 23281 218
12.79 281 23278 219
12.8 285 23278 215
12.81 286 23274 214
12.82 288 23272 212
12.83 287 23269 213
12.84 283 23258 217
12.85 282 23253 218
12.86 279 23247 221
12.87 278 23239 222
12.88 278 23235 222
12.89 276 23228 224
12.9 275 23222 225
12.91 279 23224 221
12.92 276 23218 224
12.93 276 23214 224
12.94 276 23205 224
12.95 276 23202 224
12.96 276 23196 224
12.97 278 23196 222
12.98 282 23197 218
12.99 279 23188 221
13 280 23184 220
13.01 283 23181 217
13.02 284 24682 216
13.03 287 24679 213
13.04 286 24670 214
13.05 284 24664 216
13.06 282 24659 218
13.07 285 24661 215
13.08 284 24658 216
13.09 283 24654 217
13.1 284 24652 216
13.11 285 24646 215
13.12 285 24640 215
13.13 286 24638 214
13.14 287 24635 213
13.15 290 24635 210
13.16 291 24632 209
13.17 296 24632 204
13.18 292 24623 208
13.19 295 24624 205
13.2 295 24619 205
13.21 296 24618 204
13.22 294 24615 206
13.23 294 24614 206
13.24 294 24611 206
13.25 294 24607 206
13.26 294 24605 206
13.27 293 24597 207
13.28 297 24596 203
13.29 298 24594 202
13.3 301 24595 199
13.31 303 24593 197
13.32 302 24586 198
13.33 301 24583 199
13.34 301 24578 199
13.35 303 24575 197
13.36 304 24573 196
13.37 302 24565 198
13.38 304 24564 196
13.39 302 24558 198
13.4 299 24550 201
13.41 301 24548 199
13.42 299 24539 201
13.43 298 24537 202
13.44 297 24529 203
13.45 296 24527 204
13.46 293 24518 207
13.47 292 24510 208
13.48 290 24505 210
13.49 291 24504 209
13.5 288 24498 212
13.51 284 24490 216
13.52 283 24488 217
13.53 283 24486 217
13.54 278 24476 222
13.55 276 24471 224
13.56 279 24469 221
13.57 276 24464 224
13.58 277 24461 223
13.59 276 24456 224
13.6 276 24452 224
13.61 280 24451 220
13.62 285 24451 215
13.63 279 24441 221
13.64 278 24435 222
13.65 278 24432 222
13.66 279 24433 221
13.67 277 24426 223
13.68 278 24421 222
13.69 277 24415 223
13.7 277 24406 223
13.71 279 24404 221
13.72 277 24399 223
13.73 277 24392 223
13.74 279 24385 221
13.75 279 24381 221
13.76 280 24379 220
13.77 278 24374 222
13.78 277 24366 223
13.79 275 24362 225
13.8 276 24360 224
13.81 275 24353 225
13.82 276 24347 224
13.83 277 24346 223
13.84 277 24344 223
13.85 280 24345 220
13.86 278 24339 222
13.87 274 24329 226
13.88 275 24328 225
13.89 277 24322 223
13.9 273 24311 227
13.91 273 24305 227
13.92 275 24302 225
13.93 279 24304 221
13.94 279 24298 221
13.95 274 24291 226
13.96 275 24287 225
13.97 274 24280 226
13.98 272 24271 228
13.99 267 24265 233
14 269 24262 231
14.01 267 24258 233
14.02 264 26673 236
14.03 264 26669 236
14.04 264 26661 236
14.05 267 26658 233
14.06 267 26656 233
14.07 263 26652 237
14.08 262 26646 238
14.09 263 26644 237
14.1 262 26635 238
14.11 261 26629 239
14.12 262 26627 238
14.13 264 26620 236
14.14 265 26619 235
14.15 265 26616 235
14.16 268 26612 232
14.17 268 26610 232
14.18 270 26604 230
14.19 270 26599 230
14.2 272 26596 228
14.21 274 26594 226
14.22 274 26591 226
14.23 272 26585 228
14.24 270 26578 230
14.25 269 26570 231
14.26 267 26562 233
14.27 266 26557 234
14.28 270 26556 230
14.29 270 26552 230
14.3 267 26548 233
14.31 265 26544 235
14.32 267 26542 233
14.33 266 26537 234
14.34 266 26536 234
14.35 266 26530 234
14.36 267 26525 233
14.37 266 26517 234
14.38 267 26514 233
14.39 270 26514 230
14.4 270 26509 230
14.41 272 26507 228
14.42 274 26504 226
14.43 273 26499 227
14.44 276 26499 224
14.45 277 26497 223
14.46 281 26495 219
14.47 279 26488 221
14.48 275 26479 225
14.49 274 26472 226
14.5 275 26466 225
14.51 276 26464 224
14.52 275 26456 225
14.53 274 26451 226
14.54 274 26445 226
14.55 278 26446 222
14.56 274 26430 226
14.57 273 26426 227
14.58 272 26419 228
14.59 273 26416 227
14.6 272 26410 228
14.61 277 26411 223
14.62 276 26403 224
14.63 275 26396 225
14.64 276 26385 224
14.65 277 26381 223
14.66 275 26373 225
14.67 280 26373 220
14.68 279 26369 221
14.69 276 26360 224
14.7 277 26354 223
14.71 277 26347 223
14.72 277 26340 223
14.73 274 26333 226
14.74 276 26332 224
14.75 278 26328 222
14.76 276 26320 224
14.77 281 26322 219
14.78 282 26321 218
14.79 284 26316 216
14.8 286 26309 214
14.81 289 26307 211
14.82 285 26298 215
14.83 283 26292 217
14.84 285 26291 215
14.85 288 26291 212
14.86 287 26285 213
14.87 283 26275 217
14.88 281 26268 219
14.89 281 26263 219
14.9 282 26255 218
14.91 287 26254 213
14.92 286 26250 214
14.93 289 26244 211
14.94 288 26238 212
14.95 284 26229 216
14.96 285 26226 215
14.97 287 26221 213
14.98 290 26217 210
14.99 287 26207 213
15 285 26204 215
15.01 287 26204 213
15.02 286 26707 214
15.03 284 26697 216
15.04 286 26698 214
15.05 289 26696 211
15.06 288 26688 212
15.07 291 26686 209
15.08 289 26679 211
15.09 290 26675 210
15.1 291 26673 209
15.11 293 26672 207
15.12 294 26670 206
15.13 297 26669 203
15.14 292 26658 208
15.15 293 26654 207
15.16 293 26650 207
15.17 294 26645 206
15.18 293 26643 207
15.19 294 26640 206
15.2 297 26634 203
15.21 296 26627 204
15.22 296 26623 204
15.23 297 26617 203
15.24 299 26611 201
15.25 298 26603 202
15.26 297 26595 203
15.27 296 26588 204
15.28 296 26578 204
15.29 297 26576 203
15.3 296 26569 204
15.31 293 26562 207
15.32 291 26557 209
15.33 291 26548 209
15.34 289 26539 211
15.35 287 26534 213
15.36 288 26529 212
15.37 285 26521 215
15.38 281 26512 219
15.39 283 26506 217
15.4 283 26503 217
15.41 286 26503 214
15.42 289 26499 211
15.43 290 26496 210
15.44 289 26488 211
15.45 292 26484 208
15.46 294 26481 206
15.47 294 26477 206
15.48 292 26468 208
15.49 293 26467 207
15.5 296 26468 204
15.51 292 26456 208
15.52 292 26450 208
15.53 291 26447 209
15.54 286 26435 214
15.55 283 26426 217
15.56 287 26428 213
15.57 287 26423 213
15.58 285 26418 215
15.59 284 26411 216
15.6 282 26399 218
15.61 282 26394 218
15.62 281 26388 219
15.63 284 26382 216
15.64 285 26378 215
15.65 282 26365 218
15.66 282 26361 218
15.67 278 26353 222
15.68 277 26351 223
15.69 277 26341 223
15.7 276 26336 224
15.71 274 26330 226
15.72 278 26331 222
15.73 279 26327 221
15.74 281 26322 219
15.75 281 26315 219
15.76 280 26307 220
15.77 281 26298 219
15.78 280 26292 220
15.79 281 26287 219
15.8 283 26283 217
15.81 283 26280 217
15.82 285 26276 215
15.83 283 26267 217
15.84 283 26264 217
15.85 284 26258 216
15.86 283 26253 217
15.87 281 26241 219
15.88 281 26238 219
15.89 281 26228 219
15.9 282 26223 218
15.91 281 26219 219
15.92 282 26218 218
15.93 282 26213 218
15.94 279 26203 221
15.95 278 26199 222
15.96 275 26191 225
15.97 279 26188 221
15.98 281 26180 219
15.99 283 26174 217
16 286 26167 214
16.01 287 26164 213
16.02 286 27481 214
16.03 288 27480 212
16.04 288 27476 212
16.05 288 27469 212
16.06 288 27464 212
16.07 289 27460 211
16.08 288 27454 212
16.09 289 27447 211
16.1 288 27440 212
16.11 286 27434 214
16.12 287 27429 213
16.13 287 27421 213
16.14 287 27419 213
16.15 286 27408 214
16.16 286 27403 214
16.17 286 27395 214
16.18 288 27393 212
16.19 289 27384 211
16.2 287 27371 213
16.21 287 27366 213
16.22 286 27359 214
16.23 282 27349 218
16.24 278 27336 222
16.25 277 27329 223
16.26 278 27328 222
16.27 280 27323 220
16.28 276 27312 224
16.29 275 27309 225
16.3 275 27305 225
16.31 274 27298 226
16.32 275 27291 225
16.33 274 27285 226
16.34 276 27282 224
16.35 277 27280 223
16.36 275 27275 225
16.37 275 27271 225
16.38 278 27266 222
16.39 278 27256 222
16.4 279 27248 221
16.41 278 27239 222
16.42 276 27231 224
16.43 278 27225 222
16.44 276 27218 224
16.45 277 27214 223
16.46 276 27203 224
16.47 278 27199 222
16.48 278 27196 222
16.49 278 27192 222
16.5 279 27187 221
16.51 281 27184 219
16.52 281 27179 219
16.53 283 27178 217
16.54 283 27174 217
16.55 282 27169 218
16.56 280 27160 220
16.57 279 27155 221
16.58 278 27145 222
16.59 279 27138 221
16.6 282 27133 218
16.61 284 27130 216
16.62 286 27126 214
16.63 284 27120 216
16.64 281 27113 219
16.65 278 27107 222
16.66 280 27104 220
16.67 279 27097 221
16.68 281 27094 219
16.69 282 27085 218
16.7 283 27077 217
16.71 280 27069 220
16.72 281 27062 219
16.73 281 27049 219
16.74 282 27050 218
16.75 283 27043 217
16.76 284 27038 216
16.77 284 27034 216
16.78 284 27028 216
16.79 284 27021 216
16.8 286 27016 214
16.81 287 27007 213
16.82 288 26999 212
16.83 288 26991 212
16.84 287 26988 213
16.85 287 26983 213
16.86 291 26980 209
16.87 291 26974 209
16.88 292 26967 208
16.89 289 26959 211
16.9 291 26952 209
16.91 292 26949 208
16.92 290 26941 210
16.93 291 26933 209
16.94 288 26922 212
16.95 284 26913 216
16.96 288 26909 212
16.97 289 26904 211
16.98 287 26898 213
16.99 290 26899 210
17 289 26893 211
17.01 288 26888 212
17.02 289 29641 211
17.03 289 29636 211
17.04 288 29630 212
17.05 291 29628 209
17.06 289 29618 211
17.07 290 29610 210
17.08 290 29600 210
17.09 287 29585 213
17.1 290 29583 210
17.11 289 29574 211
17.12 291 29569 209
17.13 291 29566 209
17.14 290 29560 210
17.15 288 29550 212
17.16 286 29540 214
17.17 289 29536 211
17.18 289 29533 211
17.19 287 29528 213
17.2 287 29522 213
17.21 290 29518 210
17.22 288 29512 212
17.23 287 29502 213
17.24 292 29503 208
17.25 291 29495 209
17.26 291 29486 209
17.27 292 29484 208
17.28 293 29479 207
17.29 292 29472 208
17.3 292 29468 208
17.31 292 29463 208
17.32 290 29451 210
17.33 290 29447 210
17.34 293 29446 207
17.35 289 29438 211
17.36 289 29433 211
17.37 290 29425 210
17.38 285 29413 215
17.39 282 29400 218
17.4 281 29393 219
17.41 284 29390 216
17.42 286 29384 214
17.43 285 29376 215
17.44 281 29361 219
17.45 279 29354 221
17.46 279 29344 221
17.47 280 29340 220
17.48 281 29333 219
17.49 277 29325 223
17.5 278 29320 222
17.51 274 29310 226
17.52 275 29304 225
17.53 278 29301 222
17.54 276 29294 224
17.55 276 29283 224
17.56 279 29276 221
17.57 275 29265 225
17.58 275 29254 225
17.59 274 29246 226
17.6 273 29239 227
17.61 274 29236 226
17.62 272 29229 228
17.63 271 29224 229
17.64 268 29213 232
17.65 268 29208 232
17.66 265 29198 235
17.67 263 29188 237
17.68 263 29182 237
17.69 264 29173 236
17.7 265 29168 235
17.71 262 29160 238
17.72 265 29159 235
17.73 267 29152 233
17.74 270 29151 230
17.75 270 29148 230
17.76 271 29145 229
17.77 267 29128 233
17.78 264 29118 236
17.79 267 29115 233
17.8 265 29107 235
17.81 266 29103 234
17.82 266 29095 234
17.83 265 29090 235
17.84 268 29086 232
17.85 270 29084 230
17.86 268 29075 232
17.87 265 29062 235
17.88 263 29055 237
17.89 263 29048 237
17.9 262 29038 238
17.91 262 29030 238
17.92 264 29023 236
17.93 266 29019 234
17.94 271 29018 229
17.95 273 29017 227
17.96 272 29008 228
17.97 273 29004 227
17.98 272 28994 228
17.99 271 28986 229
18 271 28976 229
18.01 270 31370 230
18.02 267 31360 233
18.03 266 31350 234
18.04 261 31340 239
18.05 261 31332 239
18.06 259 31319 241
18.07 265 31319 235
18.08 268 31315 232
18.09 267 31307 233
18.1 267 31304 233
18.11 267 31298 233
18.12 265 31286 235
18.13 262 31275 238
18.14 261 31270 239
18.15 264 31267 236
18.16 265 31264 235
18.17 264 31261 236
18.18 265 31253 235
18.19 265 31245 235
18.2 264 31239 236
18.21 265 31234 235
18.22 266 31229 234
18.23 267 31224 233
18.24 267 31218 233
18.25 263 31203 237
18.26 264 31196 236
18.27 265 31196 235
18.28 266 31194 234
18.29 268 31186 232
18.3 272 31185 228
18.31 272 31180 228
18.32 274 31177 226
18.33 279 31179 221
18.34 280 31177 220
18.35 275 31161 225
18.36 275 31158 225
18.37 275 31150 225
18.38 275 31145 225
18.39 277 31140 223
18.4 278 31134 222
18.41 280 31130 220
18.42 281 31125 219
18.43 282 31120 218
18.44 279 31111 221
18.45 282 31108 218
18.46 283 31100 217
18.47 283 31095 217
18.48 281 31089 219
18.49 281 31081 219
18.5 277 31068 223
18.51 277 31063 223
18.52 277 31053 223
18.53 278 31051 222
18.54 279 31045 221
18.55 281 31042 219
18.56 281 31036 219
18.57 280 31028 220
18.58 284 31026 216
18.59 286 31023 214
18.6 286 31020 214
18.61 285 31012 215
18.62 286 31008 214
18.63 289 31002 211
18.64 287 30990 213
18.65 288 30985 212
18.66 289 30984 211
18.67 292 30976 208
18.68 291 30968 209
18.69 293 30966 207
18.7 294 30959 206
18.71 295 30950 205
18.72 291 30943 209
18.73 293 30940 207
18.74 291 30928 209
18.75 287 30916 213
18.76 288 30905 212
18.77 288 30896 212
18.78 288 30891 212
18.79 291 30890 209
18.8 289 30881 211
18.81 292 30878 208
18.82 292 30872 208
18.83 292 30866 208
18.84 296 30862 204
18.85 293 30852 207
18.86 291 30845 209
18.87 288 30837 212
18.88 288 30830 212
18.89 291 30828 209
18.9 287 30816 213
18.91 287 30811 213
18.92 286 30801 214
18.93 283 30788 217
18.94 283 30784 217
18.95 282 30777 218
18.96 280 30766 220
18.97 280 30763 220
18.98 285 30758 215
18.99 285 30751 215
19 287 30748 213
19.01 287 33628 213
19.02 286 33620 214
19.03 288 33617 212
19.04 285 33604 215
19.05 283 33596 217
19.06 282 33587 218
19.07 282 33584 218
19.08 281 33578 219
19.09 280 33565 220
19.1 279 33557 221
19.11 279 33550 221
19.12 278 33542 222
19.13 279 33539 221
19.14 277 33526 223
19.15 280 33527 220
19.16 278 33519 222
19.17 280 33515 220
19.18 279 33510 221
19.19 284 33508 216
19.2 283 33499 217
19.21 283 33492 217
19.22 286 33490 214
19.23 286 33486 214
19.24 286 33480 214
19.25 286 33475 214
19.26 280 33464 220
19.27 279 33449 221
19.28 277 33438 223
19.29 275 33429 225
19.3 271 33414 229
19.31 268 33407 232
19.32 267 33394 233
19.33 267 33388 233
19.34 268 33385 232
19.35 271 33385 229
19.36 273 33383 227
19.37 274 33374 226
19.38 271 33359 229
19.39 275 33354 225
19.4 276 33345 224
19.41 278 33339 222
19.42 277 33329 223
19.43 274 33318 226
19.44 276 33311 224
19.45 274 33302 226
19.46 273 33293 227
19.47 277 33293 223
19.48 279 33288 221
19.49 279 33281 221
19.5 282 33275 218
19.51 284 33267 216
19.52 285 33263 215
19.53 287 33261 213
19.54 285 33253 215
19.55 281 33241 219
19.56 282 33238 218
19.57 286 33235 214
19.58 284 33224 216
19.59 282 33214 218
19.6 281 33205 219
19.61 282 33202 218
19.62 279 33194 221
19.63 277 33178 223
19.64 277 33173 223
19.65 277 33170 223
19.66 279 33163 221
19.67 280 33159 220
19.68 274 33147 226
19.69 274 33137 226
19.7 273 33125 227
19.71 273 33114 227
19.72 270 33103 230
19.73 269 33098 231
19.74 271 33086 229
19.75 269 33076 231
19.76 269 33064 231
19.77 270 33062 230
19.78 267 33053 233
19.79 270 33048 230
19.8 269 33038 231
19.81 268 33026 232
19.82 265 33016 235
19.83 264 33003 236
19.84 266 33000 234
19.85 267 32998 233
19.86 265 32988 235
19.87 265 32977 235
19.88 266 32971 234
19.89 266 32962 234
19.9 267 32958 233
19.91 266 32948 234
19.92 265 32942 235
19.93 270 32941 230
19.94 268 32933 232
19.95 270 32928 230
19.96 268 32918 232
19.97 268 32911 232
19.98 267 32902 233
19.99 262 32890 238
20 266 32889 234
20.01 271 34888 229
20.02 265 34877 235
20.03 266 34871 234
20.04 268 34861 232
20.05 271 34857 229
20.06 269 34849 231
20.07 270 34840 230
20.08 272 34833 228
20.09 265 34815 235
20.1 263 34801 237
20.11 259 34793 241
20.12 258 34786 242
20.13 258 34775 242
20.14 259 34766 241
20.15 258 34761 242
20.16 260 34759 240
20.17 257 34749 243
20.18 257 34740 243
20.19 257 34734 243
20.2 256 34726 244
20.21 255 34717 245
20.22 254 34713 246
20.23 255 34708 245
20.24 253 34701 247
20.25 252 34693 248
20.26 253 34688 247
20.27 252 34677 248
20.28 253 34665 247
20.29 252 34655 248
20.3 250 34645 250
20.31 251 34642 249
20.32 255 34635 245
20.33 255 34622 245
20.34 256 34613 244
20.35 255 34608 245
20.36 255 34599 245
20.37 256 34590 244
20.38 253 34585 247
20.39 255 34578 245
20.4 254 34568 246
20.41 252 34559 248
20.42 251 34551 249
20.43 251 34543 249
20.44 254 34533 246
20.45 256 34532 244
20.46 257 34525 243
20.47 257 34520 243
20.48 257 34514 243
20.49 256 34510 244
20.5 259 34501 241
20.51 259 34496 241
20.52 260 34490 240
20.53 260 34482 240
20.54 262 34479 238
20.55 262 34474 238
20.56 257 34461 243
20.57 258 34456 242
20.58 257 34450 243
20.59 257 34442 243
20.6 257 34437 243
20.61 258 34431 242
20.62 257 34426 243
20.63 258 34425 242
20.64 257 34419 243
20.65 257 34415 243
20.66 256 34404 244
20.67 255 34393 245
20.68 256 34387 244
20.69 253 34380 247
20.7 252 34369 248
20.71 251 34362 249
20.72 247 34349 253
20.73 247 34344 253
20.74 249 34341 251
20.75 247 34333 253
20.76 247 34322 253
20.77 250 34319 250
20.78 255 34319 245
20.79 258 34313 242
20.8 257 34306 243
20.81 253 34294 247
20.82 255 34290 245
20.83 256 34279 244
20.84 259 34272 241
20.85 258 34264 242
20.86 253 34248 247
20.87 250 34235 250
20.88 251 34232 249
20.89 253 34224 247
20.9 252 34211 248
20.91 251 34203 249
20.92 253 34193 247
20.93 252 34189 248
20.94 255 34188 245
20.95 256 34178 244
20.96 257 34172 243
20.97 257 34166 243
20.98 258 34158 242
20.99 258 34151 242
21 259 34145 241
21.01 261 34337 239
21.02 261 34330 239
21.03 258 34317 242
21.04 257 34307 243
21.05 256 34297 244
21.06 256 34290 244
21.07 259 34287 241
21.08 257 34284 243
21.09 258 34280 242
21.1 257 34273 243
21.11 257 34262 243
21.12 257 34257 243
21.13 253 34243 247
21.14 255 34238 245
21.15 251 34221 249
21.16 252 34214 248
21.17 253 34207 247
21.18 254 34197 246
21.19 254 34190 246
21.2 257 34178 243
21.21 261 34175 239
21.22 264 34167 236
21.23 265 34156 235
21.24 265 34148 235
21.25 265 34140 235
21.26 267 34136 233
21.27 266 34131 234
21.28 267 34129 233
21.29 264 34118 236
21.3 264 34107 236
21.31 259 34093 241
21.32 259 34080 241
21.33 253 34066 247
21.34 254 34054 246
21.35 254 34047 246
21.36 254 34035 246
21.37 254 34028 246
21.38 256 34020 244
21.39 254 34010 246
21.4 250 33994 250
21.41 250 33989 250
21.42 253 33987 247
21.43 253 33979 247
21.44 255 33974 245
21.45 254 33961 246
21.46 252 33953 248
21.47 254 33946 246
21.48 258 33939 242
21.49 255 33933 245
21.5 258 33928 242
21.51 258 33923 242
21.52 258 33914 242
21.53 255 33902 245
21.54 255 33895 245
21.55 257 33887 243
21.56 258 33886 242
21.57 259 33877 241
21.58 262 33874 238
21.59 262 33867 238
21.6 263 33861 237
21.61 263 33857 237
21.62 265 33848 235
21.63 260 33830 240
21.64 255 33816 245
21.65 257 33810 243
21.66 257 33803 243
21.67 255 33794 245
21.68 259 33790 241
21.69 255 33780 245
21.7 252 33769 248
21.71 253 33765 247
21.72 252 33759 248
21.73 256 33757 244
21.74 257 33749 243
21.75 259 33734 241
21.76 259 33726 241
21.77 258 33716 242
21.78 256 33708 244
21.79 254 33702 246
21.8 253 33691 247
21.81 254 33685 246
21.82 253 33678 247
21.83 253 33668 247
21.84 253 33660 247
21.85 252 33646 248
21.86 254 33639 246
21.87 254 33629 246
21.88 254 33616 246
21.89 256 33605 244
21.9 256 33596 244
21.91 256 33588 244
21.92 260 33587 240
21.93 264 33582 236
21.94 261 33573 239
21.95 263 33566 237
21.96 266 33563 234
21.97 265 33553 235
21.98 259 33540 241
21.99 258 33531 242
22 258 33520 242
22.01 258 36072 242
22.02 263 36070 237
22.03 266 36066 234
22.04 268 36059 232
22.05 268 36050 232
22.06 265 36042 235
22.07 266 36034 234
22.08 269 36031 231
22.09 270 36027 230
22.1 270 36020 230
22.11 272 36013 228
22.12 274 36004 226
22.13 275 36001 225
22.14 273 35991 227
22.15 275 35984 225
22.16 276 35976 224
22.17 277 35972 223
22.18 279 35964 221
22.19 273 35953 227
22.2 270 35943 230
22.21 270 35936 230
22.22 270 35929 230
22.23 271 35924 229
22.24 268 35908 232
22.25 268 35897 232
22.26 268 35889 232
22.27 268 35876 232
22.28 270 35869 230
22.29 270 35862 230
22.3 268 35850 232
22.31 266 35836 234
22.32 266 35828 234
22.33 267 35824 233
22.34 267 35819 233
22.35 267 35812 233
22.36 265 35800 235
22.37 265 35794 235
22.38 268 35789 232
